DeliveryID,DateKey,ProductID,DistributionCenterID,CarrierID,DeliveredOrders,DelayedOrders,ReturnedOrders,Revenue,AverageDeliveryDays,PenaltyCost
2383,20251101,5,1,5,66,5,2,92176.34,3.9,306.47
669,20251102,2,4,4,53,9,1,61985.8,5.4,319.99
804,20251102,2,3,2,33,3,1,40476.94,3.8,238.45
1103,20251102,4,1,3,58,4,4,37195.6,3.8,244.3
1530,20251102,9,4,4,113,20,3,62880.02,4.8,953.06
1564,20251102,5,2,2,55,2,0,85171.07,2.1,107.17
715,20251103,5,4,1,70,9,1,100373.3,3.7,579.77
969,20251103,6,3,3,115,9,0,241763.43,4.4,676.73
1081,20251103,10,1,4,107,17,6,200713.15,3.5,1104.29
1705,20251103,1,3,4,92,17,5,78283.61,4.6,1092.48
530,20251104,8,3,5,112,12,0,98293.44,4.3,828.92
733,20251104,10,4,3,68,11,3,114084.71,3.3,641.4
1006,20251104,5,1,3,91,1,2,125570.31,4.8,51.27
1972,20251104,3,5,4,93,21,3,90688.29,6.3,1380.55
2014,20251104,9,4,5,89,10,1,51543.8,2.8,830.86
61,20251105,5,1,2,34,4,1,46997.12,2.4,331.68
527,20251105,8,4,1,61,3,0,58301.6,2.2,205.36
1262,20251106,6,5,5,52,5,0,106145.74,3.3,410.92
1623,20251106,7,2,4,62,7,0,43569.95,4.6,412.42
1679,20251106,3,5,2,34,4,0,34098.41,2.2,171.46
1990,20251106,8,5,2,96,5,1,85377.38,1.7,238.75
2166,20251106,5,6,4,98,22,2,132006.44,5.8,868.63
264,20251107,6,4,5,81,9,1,180945.73,3.6,710.85
452,20251107,5,3,3,79,8,1,114076.87,4.7,704.14
577,20251107,6,2,5,94,14,2,190687.63,3.1,1079.07
586,20251107,8,6,3,51,11,0,42980.94,4.5,437.84
1067,20251107,7,5,1,62,7,0,44983.93,4.0,516.35
24,20251108,10,6,2,87,18,5,156893.06,4.5,1299.07
499,20251108,10,2,1,82,6,6,154694.22,3.2,234.49
1182,20251108,10,5,1,74,3,4,122843.27,2.6,149.1
421,20251109,7,2,5,36,5,1,27276.41,1.6,266.8
438,20251109,11,5,4,78,15,1,89817.26,6.4,1234.95
862,20251109,6,2,3,99,9,0,215258.27,3.9,536.19
693,20251111,9,2,2,23,1,0,12148.36,4.6,65.04
722,20251111,12,4,2,120,10,3,86802.6,2.2,600.03
1143,20251111,2,2,2,66,7,0,80866.16,4.0,312.22
1273,20251111,8,5,3,68,8,0,65312.59,3.2,463.43
1516,20251111,1,1,2,50,4,0,42280.8,5.6,294.62
1751,20251111,4,4,1,81,15,4,50265.41,3.8,1361.28
1533,20251112,9,2,2,80,12,0,43127.09,2.8,479.54
1977,20251112,4,4,1,98,13,2,63355.82,4.3,1017.26
2228,20251112,3,6,5,43,5,0,38811.01,5.3,465.51
470,20251113,3,4,2,80,14,0,84150.26,2.5,1094.11
491,20251113,2,5,5,31,1,0,37507.17,4.0,39.42
409,20251114,10,3,2,114,12,10,208240.96,4.2,1040.2
1443,20251114,7,6,5,45,8,1,34536.15,5.8,300.6
1766,20251114,9,2,4,33,11,2,19217.16,5.9,421.18
348,20251115,10,5,5,107,12,5,176444.18,2.8,1102.54
382,20251115,12,5,2,15,0,0,9491.67,3.0,0.0
680,20251115,6,4,1,104,10,0,205258.67,3.0,776.9
754,20251115,10,4,1,35,5,1,58350.0,2.0,212.81
764,20251115,4,1,3,55,10,4,33859.8,3.3,640.65
2148,20251115,11,3,2,31,3,2,33493.64,1.9,178.04
2169,20251115,4,4,4,52,14,4,31698.44,6.8,937.0
2289,20251115,1,1,3,109,15,1,95471.77,3.9,1336.14
181,20251116,5,6,4,49,7,0,66952.33,8.1,623.51
286,20251116,6,3,5,78,7,0,173421.42,2.7,561.24
1447,20251116,10,5,4,62,12,0,107070.94,5.0,614.42
319,20251117,7,6,2,86,13,1,65886.81,4.9,921.48
1689,20251117,12,1,3,43,3,0,28105.53,4.5,125.84
2097,20251117,4,2,4,89,27,8,53855.78,5.4,1631.44
2233,20251117,4,6,5,83,13,2,53076.92,4.2,964.09
81,20251118,8,3,4,16,2,0,15063.33,6.7,101.84
936,20251118,3,4,4,107,14,3,102533.11,4.7,798.77
1109,20251118,1,5,4,97,19,2,87084.73,5.7,847.36
1910,20251118,8,3,2,24,2,0,21894.82,3.1,90.28
1837,20251119,12,1,4,28,4,0,19008.72,5.9,190.87
1874,20251119,4,4,4,79,20,7,45797.77,4.7,1350.46
1681,20251120,11,4,3,32,5,2,36946.42,5.3,474.68
694,20251122,3,2,2,109,8,1,98546.88,2.7,475.04
926,20251122,10,2,1,31,2,0,55987.53,4.8,109.76
2221,20251122,8,4,3,91,12,1,75969.0,3.7,1099.92
2397,20251122,7,2,4,21,5,1,15728.27,5.1,462.42
383,20251123,10,4,4,51,13,1,87787.32,2.6,1032.17
949,20251123,2,6,1,58,15,1,65306.46,3.4,1122.26
2054,20251123,9,1,5,87,8,1,43507.61,2.9,755.53
571,20251124,8,5,2,23,2,0,21976.86,4.2,110.43
640,20251124,3,4,3,68,4,1,64164.1,3.0,159.75
763,20251124,2,5,3,73,7,1,86646.48,1.6,630.96
965,20251124,2,2,2,117,8,3,146118.77,4.5,480.06
1421,20251125,2,2,1,63,6,1,78292.22,5.1,477.73
1727,20251125,1,1,2,28,1,0,22517.53,3.2,80.81
2028,20251125,6,1,3,90,9,0,185181.14,3.9,423.33
776,20251126,7,4,3,71,5,2,55379.23,4.9,405.0
1295,20251126,5,2,2,57,2,1,77568.45,3.3,134.55
340,20251127,5,6,4,80,25,1,120030.0,7.2,1664.52
671,20251127,6,4,1,118,10,2,231215.53,4.6,374.06
1269,20251127,6,1,4,53,14,4,105204.97,5.8,1311.3
1832,20251127,12,1,2,36,4,1,22902.81,3.9,295.69
1930,20251127,11,2,1,64,3,1,67513.16,2.8,117.59
1934,20251127,11,5,4,52,8,1,55496.89,5.5,616.3
2122,20251127,9,3,4,78,20,4,45145.66,6.5,1827.21
2387,20251127,7,3,5,64,6,0,50610.26,2.9,212.67
293,20251128,11,1,2,20,4,0,23112.54,4.2,196.46
2165,20251128,11,1,2,67,11,2,70179.44,3.6,860.37
448,20251129,5,6,1,81,11,1,116745.45,5.1,404.31
1440,20251129,12,2,2,75,8,0,51106.81,1.5,415.92
1784,20251129,11,5,5,26,3,0,26584.81,3.1,223.95
2389,20251129,4,2,3,118,16,10,78760.18,3.2,940.64
274,20251201,3,5,2,53,1,1,48473.52,3.4,49.8
684,20251201,3,6,1,74,17,0,77796.24,4.1,1127.2
1054,20251201,5,5,3,78,10,0,108087.67,3.6,875.81
1083,20251201,10,6,1,88,16,2,151484.78,6.0,1064.71
195,20251202,4,4,3,119,10,9,76894.7,4.1,899.23
451,20251202,3,1,2,49,3,1,45714.93,3.5,247.74
515,20251202,5,3,1,89,9,0,119016.18,4.3,409.7
683,20251202,4,2,5,19,2,0,11816.29,3.9,110.94
1376,20251202,3,3,2,30,2,1,28612.07,4.6,131.2
1448,20251202,5,3,1,86,6,0,116428.28,3.4,422.03
1810,20251202,8,5,1,71,8,0,59413.71,3.3,725.04
1939,20251202,9,3,5,103,8,4,52690.22,2.3,570.52
649,20251203,3,3,1,99,16,2,104166.55,4.2,1145.51
751,20251203,9,4,4,109,26,6,55201.3,4.7,1107.77
1223,20251203,4,2,2,26,2,2,16412.55,3.4,189.62
1700,20251203,5,3,1,34,3,2,47270.52,3.7,180.82
2117,20251203,5,1,5,62,7,3,91826.31,4.6,264.29
200,20251204,5,3,3,98,16,1,150723.22,4.9,1487.06
503,20251204,11,2,3,109,5,1,121387.9,3.7,379.81
999,20251204,1,4,3,103,13,2,86280.89,2.8,742.63
1377,20251204,7,5,3,81,6,2,60384.68,3.2,310.39
2143,20251204,12,4,3,74,7,2,50120.11,6.3,344.15
2363,20251204,2,4,4,29,10,0,35518.65,6.7,726.97
337,20251205,7,3,2,76,8,1,54715.28,3.9,491.19
853,20251205,2,1,3,114,9,1,138976.84,3.9,363.42
1210,20251205,9,1,4,73,15,2,41902.96,4.5,1004.67
1243,20251205,12,3,2,120,18,2,84236.99,4.2,780.26
1369,20251205,10,5,1,18,3,1,33224.28,3.8,112.17
466,20251207,1,6,3,19,6,0,14986.34,6.9,408.32
609,20251207,8,4,1,93,6,2,77150.18,3.7,379.51
64,20251208,8,5,5,46,4,0,37882.49,3.4,168.88
797,20251208,3,4,4,94,14,2,86067.22,5.1,1147.1
861,20251208,6,1,2,118,9,3,243351.58,1.0,403.81
1567,20251208,10,5,2,116,17,5,194387.31,3.7,1212.8
208,20251209,4,5,4,108,23,5,67662.46,5.3,1202.81
355,20251209,12,5,4,69,18,0,49745.1,6.7,1166.82
417,20251209,9,5,4,104,22,5,58574.32,5.5,2056.77
1226,20251209,9,5,3,50,3,2,26329.14,2.2,129.01
46,20251210,11,5,3,85,7,0,97977.34,3.6,606.41
1233,20251210,1,5,1,50,6,0,45001.05,4.0,531.67
1955,20251210,6,4,5,85,6,2,172724.55,3.5,495.0
404,20251211,1,5,2,85,13,0,72347.14,4.4,534.53
959,20251211,3,4,5,75,4,1,73191.35,3.2,171.78
441,20251212,6,3,4,78,18,2,167602.3,3.5,1075.07
947,20251212,8,3,5,105,13,0,97327.23,3.7,815.82
325,20251213,10,1,3,21,2,0,35120.32,3.2,123.7
12,20251214,1,2,1,92,10,0,73213.23,4.1,918.07
1649,20251214,5,2,2,113,8,0,172668.94,3.3,329.99
1797,20251214,7,6,2,85,11,2,63490.57,4.5,580.02
2132,20251214,2,5,3,50,3,0,64725.01,2.9,136.26
2270,20251214,6,5,5,43,8,0,91058.87,3.0,627.69
2388,20251214,1,1,5,111,11,4,91061.53,3.2,956.37
1250,20251215,9,2,2,113,13,0,57011.58,3.6,1019.12
1475,20251215,8,4,5,38,2,1,34709.19,2.4,84.52
1746,20251216,4,4,4,53,11,3,30659.88,7.3,756.23
2170,20251216,3,5,5,67,6,1,69115.07,4.3,479.94
594,20251217,11,5,2,88,6,2,102042.48,3.8,504.28
851,20251217,5,6,2,99,15,2,144996.91,4.2,985.32
894,20251217,4,2,2,68,14,2,43725.55,3.9,1247.45
914,20251217,3,4,2,78,6,2,74111.49,3.3,496.96
1381,20251217,1,3,1,68,3,0,59012.4,4.0,141.1
2230,20251217,5,6,3,42,10,3,57189.21,3.5,813.84
1198,20251218,7,6,1,87,13,1,66311.12,4.3,817.34
141,20251219,4,5,5,52,5,7,32005.9,5.9,408.02
1676,20251219,1,2,2,90,12,2,82204.76,4.9,614.72
1707,20251219,2,6,5,35,6,0,43225.96,5.4,385.07
1830,20251219,1,2,1,26,1,0,23700.77,3.2,55.48
555,20251220,4,5,1,65,6,5,43025.77,3.5,537.71
1203,20251220,2,4,1,42,3,2,48426.81,4.8,115.75
1228,20251220,3,5,1,35,2,1,32624.49,3.8,133.78
1393,20251220,4,2,2,112,20,8,65505.37,3.3,1090.98
1457,20251220,5,4,2,28,3,0,42310.52,3.4,134.51
1570,20251220,8,1,5,90,4,4,75665.14,2.4,336.72
1828,20251220,8,4,1,87,13,1,75382.97,4.4,540.55
1246,20251221,7,3,2,98,11,0,74947.72,4.3,493.67
2035,20251221,8,1,3,59,5,2,50731.54,3.0,391.36
772,20251222,12,5,1,106,10,3,75609.62,3.1,620.64
1747,20251223,5,5,1,81,10,2,115393.35,3.8,731.58
1962,20251223,10,2,4,120,19,3,208584.26,5.3,888.31
2039,20251223,5,1,4,48,8,1,68614.42,5.3,525.21
2379,20251223,2,3,1,116,11,2,148750.48,2.3,397.77
265,20251224,3,4,3,85,7,2,82388.2,4.7,309.12
1082,20251224,3,6,2,51,9,1,48495.67,5.0,451.48
1088,20251224,12,2,2,76,7,1,51568.48,3.8,379.25
2376,20251224,1,3,4,55,10,2,44764.83,4.3,907.4
347,20251225,3,3,4,87,18,2,87861.1,4.2,1428.75
1620,20251225,9,1,1,90,5,1,48468.82,2.8,178.1
145,20251226,10,1,4,70,14,4,128750.39,7.8,1101.35
356,20251226,11,6,1,37,6,0,38647.54,5.6,540.35
1626,20251226,2,5,4,45,4,2,58300.89,7.7,203.5
2046,20251226,5,4,4,91,18,0,122280.92,3.9,1388.15
2260,20251226,6,3,3,19,3,2,40483.16,2.7,146.03
1998,20251227,4,5,2,84,12,9,55683.03,3.0,703.64
511,20251228,2,6,2,73,14,1,83056.23,3.4,606.03
1056,20251228,11,4,3,112,11,2,125508.01,4.7,453.58
1117,20251228,3,2,4,84,17,1,81550.32,5.5,1165.33
1422,20251228,1,2,3,25,3,0,19775.62,3.4,161.36
1559,20251228,2,1,2,91,7,1,109748.26,2.8,557.99
161,20251229,7,3,1,78,8,0,61074.48,2.9,632.49
691,20251229,5,3,2,49,6,0,67301.36,2.0,223.43
810,20251229,3,1,3,33,2,0,30947.53,3.0,186.43
2173,20251229,6,2,1,56,8,1,109500.38,3.2,317.13
401,20251230,10,3,1,50,4,1,82997.46,3.3,256.48
1169,20251230,10,2,3,43,4,2,71956.86,2.6,297.61
1346,20251230,12,5,5,115,8,3,74409.22,3.0,578.02
2218,20251230,8,5,1,45,3,0,42556.41,3.8,278.35
820,20251231,6,1,4,22,4,0,46167.21,4.7,166.28
1336,20251231,3,2,5,29,1,0,29903.25,3.1,38.47
2262,20251231,7,1,2,120,12,1,89011.29,3.8,502.52
